country_code,country_name,year,non-resident,resident,total
NOR,Norway,2006,4957.0,1119.0,6076.0
NOR,Norway,2007,5431.0,1225.0,6656.0
NOR,Norway,2008,4280.0,1150.0,5430.0
NOR,Norway,2009,2358.0,1246.0,3604.0
NOR,Norway,2010,696.0,1117.0,1813.0
NOR,Norway,2011,654.0,1122.0,1776.0
NOR,Norway,2012,555.0,1009.0,1564.0
NOR,Norway,2013,648.0,1101.0,1749.0
NOR,Norway,2014,457.0,1106.0,1563.0
NOR,Norway,2015,652.0,1153.0,1805.0
NOR,Norway,2016,833.0,1227.0,2060.0
NOR,Norway,2017,908.0,1152.0,2060.0
NOR,Norway,2018,592.0,1082.0,1674.0
NOR,Norway,2019,582.0,957.0,1539.0
NOR,Norway,2020,564.0,880.0,1444.0
NOR,Norway,2021,634.0,946.0,1580.0
NPL,Nepal,1980,,2.0,2.0
NPL,Nepal,1982,3.0,,3.0
NPL,Nepal,1985,1.0,,1.0
NPL,Nepal,1992,2.0,1.0,3.0
NPL,Nepal,1993,3.0,6.0,9.0
NPL,Nepal,1994,1.0,4.0,5.0
NPL,Nepal,1995,5.0,3.0,8.0
NPL,Nepal,2011,15.0,8.0,23.0
NPL,Nepal,2012,13.0,4.0,17.0
NPL,Nepal,2013,12.0,18.0,30.0
NPL,Nepal,2014,36.0,10.0,46.0
NPL,Nepal,2015,71.0,11.0,82.0
NPL,Nepal,2016,26.0,11.0,37.0
NPL,Nepal,2017,43.0,20.0,63.0
NZL,New Zealand,1980,2290.0,1148.0,3438.0
NZL,New Zealand,1981,2424.0,1033.0,3457.0
NZL,New Zealand,1982,2547.0,986.0,3533.0
NZL,New Zealand,1983,2683.0,1110.0,3793.0
NZL,New Zealand,1984,3011.0,1001.0,4012.0
NZL,New Zealand,1985,2967.0,1008.0,3975.0
NZL,New Zealand,1986,3128.0,957.0,4085.0
NZL,New Zealand,1987,3368.0,912.0,4280.0
NZL,New Zealand,1988,3622.0,803.0,4425.0
NZL,New Zealand,1989,3660.0,807.0,4467.0
NZL,New Zealand,1990,3869.0,802.0,4671.0
NZL,New Zealand,1991,3550.0,983.0,4533.0
NZL,New Zealand,1992,3390.0,1031.0,4421.0
NZL,New Zealand,1993,1866.0,1236.0,3102.0
NZL,New Zealand,1994,2517.0,1254.0,3771.0
NZL,New Zealand,1995,3435.0,1284.0,4719.0
NZL,New Zealand,1996,6192.0,1275.0,7467.0
NZL,New Zealand,1997,8259.0,1572.0,9831.0
NZL,New Zealand,1998,4519.0,1181.0,5700.0
NZL,New Zealand,1999,6541.0,1420.0,7961.0
NZL,New Zealand,2000,5585.0,1463.0,7048.0
NZL,New Zealand,2001,5507.0,1768.0,7275.0
NZL,New Zealand,2002,5109.0,1839.0,6948.0
NZL,New Zealand,2003,5028.0,1845.0,6873.0
NZL,New Zealand,2004,4900.0,1631.0,6531.0
NZL,New Zealand,2005,5112.0,1893.0,7005.0
NZL,New Zealand,2006,5212.0,2153.0,7365.0
NZL,New Zealand,2007,5952.0,1892.0,7844.0
NZL,New Zealand,2008,4468.0,1256.0,5724.0
NZL,New Zealand,2009,4803.0,1555.0,6358.0
NZL,New Zealand,2010,5051.0,1585.0,6636.0
NZL,New Zealand,2011,4708.0,1501.0,6209.0
NZL,New Zealand,2012,5674.0,1425.0,7099.0
NZL,New Zealand,2013,5167.0,1614.0,6781.0
NZL,New Zealand,2014,6092.0,1636.0,7728.0
NZL,New Zealand,2015,5317.0,1184.0,6501.0
NZL,New Zealand,2016,5311.0,1075.0,6386.0
NZL,New Zealand,2017,5146.0,1014.0,6160.0
NZL,New Zealand,2018,5221.0,1017.0,6238.0
NZL,New Zealand,2019,5690.0,324.0,6014.0
NZL,New Zealand,2020,5417.0,348.0,5765.0
NZL,New Zealand,2021,6522.0,330.0,6852.0
OMN,Oman,2015,341.0,5.0,346.0
OMN,Oman,2016,366.0,3.0,369.0
OMN,Oman,2017,387.0,4.0,391.0
OMN,Oman,2018,404.0,16.0,420.0
OMN,Oman,2019,476.0,30.0,506.0
OMN,Oman,2020,519.0,11.0,530.0
OMN,Oman,2021,511.0,30.0,541.0
PAK,Pakistan,1980,369.0,37.0,406.0
PAK,Pakistan,1990,524.0,23.0,547.0
PAK,Pakistan,1991,502.0,22.0,524.0
PAK,Pakistan,1992,605.0,17.0,622.0
PAK,Pakistan,1993,617.0,19.0,636.0
PAK,Pakistan,1994,574.0,31.0,605.0
PAK,Pakistan,1995,678.0,21.0,699.0
PAK,Pakistan,1996,799.0,16.0,815.0
PAK,Pakistan,1997,1049.0,27.0,1076.0
PAK,Pakistan,1998,1275.0,45.0,1320.0
PAK,Pakistan,1999,1089.0,44.0,1133.0
PAK,Pakistan,2000,1149.0,46.0,1195.0
PAK,Pakistan,2001,1168.0,58.0,1226.0
PAK,Pakistan,2002,1057.0,55.0,1112.0
PAK,Pakistan,2003,1070.0,57.0,1127.0
PAK,Pakistan,2004,1008.0,73.0,1081.0
PAK,Pakistan,2005,1141.0,143.0,1284.0
PAK,Pakistan,2006,1647.0,91.0,1738.0
PAK,Pakistan,2007,1449.0,109.0,1558.0
PAK,Pakistan,2008,1375.0,170.0,1545.0
PAK,Pakistan,2010,980.0,114.0,1094.0
PAK,Pakistan,2011,861.0,92.0,953.0
PAK,Pakistan,2012,798.0,96.0,894.0
PAK,Pakistan,2013,783.0,151.0,934.0
PAK,Pakistan,2014,776.0,146.0,922.0
PAK,Pakistan,2015,677.0,209.0,886.0
PAK,Pakistan,2016,636.0,204.0,840.0
PAK,Pakistan,2017,505.0,193.0,698.0
PAK,Pakistan,2018,586.0,306.0,892.0
PAK,Pakistan,2019,561.0,313.0,874.0
PAK,Pakistan,2020,562.0,338.0,900.0
PAK,Pakistan,2021,567.0,426.0,993.0
PAN,Panama,1980,90.0,15.0,105.0
PAN,Panama,1981,90.0,8.0,98.0
PAN,Panama,1982,97.0,7.0,104.0
PAN,Panama,1983,134.0,16.0,150.0
PAN,Panama,1984,98.0,15.0,113.0
PAN,Panama,1985,78.0,14.0,92.0
PAN,Panama,1986,83.0,11.0,94.0
PAN,Panama,1987,73.0,3.0,76.0
PAN,Panama,1988,79.0,9.0,88.0
PAN,Panama,1989,44.0,6.0,50.0
PAN,Panama,1990,53.0,15.0,68.0
PAN,Panama,1991,68.0,19.0,87.0
PAN,Panama,1992,66.0,18.0,84.0
PAN,Panama,1993,80.0,20.0,100.0
PAN,Panama,1994,86.0,11.0,97.0
PAN,Panama,1995,62.0,16.0,78.0
PAN,Panama,1996,142.0,31.0,173.0
PAN,Panama,2000,153.0,7.0,160.0
PAN,Panama,2008,371.0,,371.0
PAN,Panama,2009,370.0,,370.0
PAN,Panama,2010,468.0,,468.0
PAN,Panama,2011,420.0,21.0,441.0
PAN,Panama,2012,234.0,,234.0
PAN,Panama,2013,78.0,9.0,87.0
PAN,Panama,2014,274.0,13.0,287.0
PAN,Panama,2015,389.0,14.0,403.0
PAN,Panama,2016,349.0,68.0,417.0
PAN,Panama,2017,376.0,33.0,409.0
PAN,Panama,2018,362.0,135.0,497.0
PAN,Panama,2019,328.0,34.0,362.0
PAN,Panama,2020,297.0,22.0,319.0
PAN,Panama,2021,401.0,35.0,436.0
PER,Peru,1980,280.0,82.0,362.0
PER,Peru,1981,375.0,50.0,425.0
PER,Peru,1982,294.0,56.0,350.0
PER,Peru,1983,266.0,77.0,343.0
PER,Peru,1985,211.0,41.0,252.0
PER,Peru,1986,208.0,48.0,256.0
PER,Peru,1987,194.0,43.0,237.0
PER,Peru,1988,194.0,53.0,247.0
PER,Peru,1990,219.0,49.0,268.0
PER,Peru,1991,216.0,31.0,247.0
PER,Peru,1992,262.0,21.0,283.0
PER,Peru,1993,254.0,34.0,288.0
PER,Peru,1994,369.0,29.0,398.0
PER,Peru,1996,565.0,52.0,617.0
PER,Peru,1997,756.0,48.0,804.0
PER,Peru,1999,944.0,48.0,992.0
PER,Peru,2000,1038.0,40.0,1078.0
PER,Peru,2001,974.0,36.0,1010.0
PER,Peru,2002,840.0,29.0,869.0
PER,Peru,2003,892.0,32.0,924.0
PER,Peru,2004,785.0,38.0,823.0
PER,Peru,2005,993.0,27.0,1020.0
PER,Peru,2006,1232.0,39.0,1271.0
PER,Peru,2007,1331.0,28.0,1359.0
PER,Peru,2008,1504.0,31.0,1535.0
PER,Peru,2009,657.0,37.0,694.0
PER,Peru,2010,261.0,39.0,300.0
PER,Peru,2011,1129.0,39.0,1168.0
PER,Peru,2012,1136.0,54.0,1190.0
PER,Peru,2013,1193.0,73.0,1266.0
PER,Peru,2014,1204.0,83.0,1287.0
PER,Peru,2015,1182.0,67.0,1249.0
PER,Peru,2016,1091.0,72.0,1163.0
PER,Peru,2017,1119.0,100.0,1219.0
PER,Peru,2018,1133.0,89.0,1222.0
PER,Peru,2019,1122.0,137.0,1259.0
PER,Peru,2020,1142.0,125.0,1267.0
PER,Peru,2021,1141.0,94.0,1235.0
PHL,Philippines,1980,1454.0,119.0,1573.0
PHL,Philippines,1981,1514.0,91.0,1605.0
PHL,Philippines,1982,1514.0,134.0,1648.0
PHL,Philippines,1983,1613.0,63.0,1676.0
PHL,Philippines,1984,1194.0,102.0,1296.0
PHL,Philippines,1985,1489.0,91.0,1580.0
PHL,Philippines,1986,1379.0,75.0,1454.0
PHL,Philippines,1987,1568.0,76.0,1644.0
PHL,Philippines,1988,1617.0,86.0,1703.0
PHL,Philippines,1989,1772.0,71.0,1843.0
PHL,Philippines,1990,1822.0,147.0,1969.0
PHL,Philippines,1991,1774.0,147.0,1921.0
PHL,Philippines,1992,1687.0,133.0,1820.0
PHL,Philippines,1993,1860.0,178.0,2038.0
PHL,Philippines,1994,1965.0,181.0,2146.0
PHL,Philippines,1995,2207.0,169.0,2376.0
PHL,Philippines,1996,2634.0,163.0,2797.0
PHL,Philippines,1997,3440.0,125.0,3565.0
PHL,Philippines,1998,3280.0,163.0,3443.0
PHL,Philippines,1999,3217.0,144.0,3361.0
PHL,Philippines,2000,3482.0,154.0,3636.0
PHL,Philippines,2001,2470.0,135.0,2605.0
PHL,Philippines,2002,705.0,149.0,854.0
PHL,Philippines,2003,1732.0,141.0,1873.0
PHL,Philippines,2004,2538.0,158.0,2696.0
PHL,Philippines,2005,2762.0,210.0,2972.0
PHL,Philippines,2006,3034.0,223.0,3257.0
PHL,Philippines,2007,3248.0,225.0,3473.0
PHL,Philippines,2008,3097.0,216.0,3313.0
PHL,Philippines,2009,2825.0,172.0,2997.0
PHL,Philippines,2010,3223.0,170.0,3393.0
PHL,Philippines,2011,3010.0,186.0,3196.0
PHL,Philippines,2012,2832.0,162.0,2994.0
PHL,Philippines,2013,3065.0,220.0,3285.0
PHL,Philippines,2014,3255.0,334.0,3589.0
PHL,Philippines,2015,3359.0,375.0,3734.0
PHL,Philippines,2016,3092.0,327.0,3419.0
PHL,Philippines,2017,3072.0,323.0,3395.0
PHL,Philippines,2018,3771.0,529.0,4300.0
PHL,Philippines,2019,3879.0,501.0,4380.0
PHL,Philippines,2020,3517.0,476.0,3993.0
PHL,Philippines,2021,3903.0,490.0,4393.0
PNG,Papua New Guinea,2008,45.0,1.0,46.0
PNG,Papua New Guinea,2013,79.0,,79.0
PNG,Papua New Guinea,2015,46.0,1.0,47.0
PNG,Papua New Guinea,2018,33.0,,33.0
PNG,Papua New Guinea,2019,63.0,,63.0
PNG,Papua New Guinea,2020,53.0,,53.0
PNG,Papua New Guinea,2021,29.0,,29.0
POL,Poland,1980,1644.0,6198.0,7842.0
POL,Poland,1981,1188.0,4370.0,5558.0
POL,Poland,1982,990.0,4482.0,5472.0
POL,Poland,1983,783.0,4741.0,5524.0
POL,Poland,1984,798.0,5090.0,5888.0
POL,Poland,1985,770.0,5124.0,5894.0
POL,Poland,1986,713.0,5486.0,6199.0
POL,Poland,1987,769.0,5682.0,6451.0
POL,Poland,1988,763.0,6280.0,7043.0
POL,Poland,1989,843.0,5294.0,6137.0
POL,Poland,1990,1315.0,4106.0,5421.0
POL,Poland,1991,1086.0,3389.0,4475.0
POL,Poland,1992,1354.0,2891.0,4245.0
POL,Poland,1993,1013.0,2659.0,3672.0
POL,Poland,1994,1327.0,2676.0,4003.0
POL,Poland,1995,1265.0,2595.0,3860.0
POL,Poland,1996,1297.0,2411.0,3708.0
POL,Poland,1997,3950.0,2399.0,6349.0
POL,Poland,1998,4128.0,2407.0,6535.0
POL,Poland,1999,4671.0,2285.0,6956.0
POL,Poland,2000,4899.0,2404.0,7303.0
POL,Poland,2001,4328.0,2202.0,6530.0
POL,Poland,2002,4292.0,2313.0,6605.0
POL,Poland,2003,3973.0,2268.0,6241.0
POL,Poland,2004,5359.0,2381.0,7740.0
POL,Poland,2005,4555.0,2028.0,6583.0
POL,Poland,2006,655.0,2157.0,2812.0
POL,Poland,2007,361.0,2392.0,2753.0
POL,Poland,2008,290.0,2488.0,2778.0
POL,Poland,2009,241.0,2899.0,3140.0
POL,Poland,2010,227.0,3203.0,3430.0
POL,Poland,2011,244.0,3879.0,4123.0
POL,Poland,2012,247.0,4410.0,4657.0
POL,Poland,2013,174.0,4237.0,4411.0
POL,Poland,2014,155.0,3941.0,4096.0
POL,Poland,2015,139.0,4676.0,4815.0
POL,Poland,2016,135.0,4261.0,4396.0
POL,Poland,2017,117.0,3924.0,4041.0
POL,Poland,2018,115.0,4207.0,4322.0
POL,Poland,2019,112.0,3887.0,3999.0
POL,Poland,2020,88.0,4010.0,4098.0
POL,Poland,2021,111.0,3377.0,3488.0
PRK,"Korea, Dem. People's Rep.",1986,8.0,,8.0
PRK,"Korea, Dem. People's Rep.",1987,32.0,,32.0
PRK,"Korea, Dem. People's Rep.",1988,13.0,,13.0
PRK,"Korea, Dem. People's Rep.",1989,13.0,,13.0
PRK,"Korea, Dem. People's Rep.",1990,38.0,,38.0
PRK,"Korea, Dem. People's Rep.",1991,8.0,,8.0
PRK,"Korea, Dem. People's Rep.",1992,8.0,,8.0
PRK,"Korea, Dem. People's Rep.",2005,66.0,5861.0,5927.0
PRK,"Korea, Dem. People's Rep.",2006,56.0,6350.0,6406.0
PRK,"Korea, Dem. People's Rep.",2007,76.0,6846.0,6922.0
PRK,"Korea, Dem. People's Rep.",2009,55.0,7956.0,8011.0
PRK,"Korea, Dem. People's Rep.",2010,39.0,8018.0,8057.0
PRK,"Korea, Dem. People's Rep.",2011,39.0,7956.0,7995.0
PRK,"Korea, Dem. People's Rep.",2012,27.0,8354.0,8381.0
PRK,"Korea, Dem. People's Rep.",2017,2.0,8095.0,8097.0
PRK,"Korea, Dem. People's Rep.",2018,8.0,7846.0,7854.0
PRK,"Korea, Dem. People's Rep.",2019,7.0,7377.0,7384.0
PRK,"Korea, Dem. People's Rep.",2020,6.0,6937.0,6943.0
PRT,Portugal,1980,1731.0,92.0,1823.0
PRT,Portugal,1981,1843.0,90.0,1933.0
PRT,Portugal,1982,1734.0,92.0,1826.0
PRT,Portugal,1983,1760.0,91.0,1851.0
PRT,Portugal,1984,1756.0,96.0,1852.0
PRT,Portugal,1985,1906.0,85.0,1991.0
PRT,Portugal,1986,2191.0,77.0,2268.0
PRT,Portugal,1987,2258.0,61.0,2319.0
PRT,Portugal,1988,2410.0,54.0,2464.0
PRT,Portugal,1989,3311.0,86.0,3397.0
PRT,Portugal,1990,3541.0,101.0,3642.0
PRT,Portugal,1991,3453.0,102.0,3555.0
PRT,Portugal,1992,1138.0,69.0,1207.0
PRT,Portugal,1993,180.0,88.0,268.0
PRT,Portugal,1994,88.0,103.0,191.0
PRT,Portugal,1995,120.0,81.0,201.0
PRT,Portugal,1996,76.0,86.0,162.0
PRT,Portugal,1997,101.0,71.0,172.0
PRT,Portugal,1998,61.0,96.0,157.0
PRT,Portugal,1999,114.0,81.0,195.0
PRT,Portugal,2000,65.0,81.0,146.0
PRT,Portugal,2001,56.0,107.0,163.0
PRT,Portugal,2002,49.0,130.0,179.0
PRT,Portugal,2003,40.0,125.0,165.0
PRT,Portugal,2004,64.0,123.0,187.0
PRT,Portugal,2005,47.0,158.0,205.0
PRT,Portugal,2006,36.0,184.0,220.0
PRT,Portugal,2007,31.0,250.0,281.0
PRT,Portugal,2008,24.0,381.0,405.0
PRT,Portugal,2009,46.0,571.0,617.0
PRT,Portugal,2010,46.0,499.0,545.0
PRT,Portugal,2011,75.0,571.0,646.0
PRT,Portugal,2012,26.0,621.0,647.0
PRT,Portugal,2013,22.0,647.0,669.0
PRT,Portugal,2014,18.0,722.0,740.0
PRT,Portugal,2015,20.0,925.0,945.0
PRT,Portugal,2016,27.0,724.0,751.0
PRT,Portugal,2017,36.0,644.0,680.0
PRT,Portugal,2018,29.0,661.0,690.0
PRT,Portugal,2019,104.0,703.0,807.0
PRT,Portugal,2020,263.0,695.0,958.0
PRT,Portugal,2021,42.0,711.0,753.0
PRY,Paraguay,1983,50.0,5.0,55.0
PRY,Paraguay,1984,32.0,10.0,42.0
PRY,Paraguay,1985,35.0,7.0,42.0
PRY,Paraguay,1989,34.0,6.0,40.0
PRY,Paraguay,1990,36.0,16.0,52.0
PRY,Paraguay,1992,44.0,20.0,64.0
PRY,Paraguay,1993,71.0,30.0,101.0
PRY,Paraguay,2000,211.0,11.0,222.0
PRY,Paraguay,2001,253.0,12.0,265.0
PRY,Paraguay,2002,171.0,11.0,182.0
PRY,Paraguay,2003,173.0,12.0,185.0
PRY,Paraguay,2004,187.0,18.0,205.0
PRY,Paraguay,2005,241.0,24.0,265.0
PRY,Paraguay,2006,364.0,21.0,385.0
PRY,Paraguay,2007,295.0,37.0,332.0
PRY,Paraguay,2008,265.0,13.0,278.0
PRY,Paraguay,2009,246.0,15.0,261.0
PRY,Paraguay,2010,347.0,18.0,365.0
PRY,Paraguay,2018,315.0,34.0,349.0
PRY,Paraguay,2019,324.0,4.0,328.0
PRY,Paraguay,2020,323.0,14.0,337.0
PRY,Paraguay,2021,354.0,10.0,364.0
QAT,Qatar,2012,58.0,3.0,61.0
QAT,Qatar,2013,323.0,9.0,332.0
QAT,Qatar,2014,477.0,5.0,482.0
QAT,Qatar,2016,548.0,16.0,564.0
QAT,Qatar,2017,574.0,19.0,593.0
QAT,Qatar,2019,799.0,39.0,838.0
QAT,Qatar,2020,604.0,81.0,685.0
QAT,Qatar,2021,722.0,47.0,769.0
ROU,Romania,1980,726.0,2569.0,3295.0
ROU,Romania,1981,681.0,2481.0,3162.0
ROU,Romania,1982,638.0,2724.0,3362.0
ROU,Romania,1983,487.0,3108.0,3595.0
ROU,Romania,1984,457.0,3446.0,3903.0
ROU,Romania,1985,379.0,4201.0,4580.0
ROU,Romania,1986,225.0,4394.0,4619.0
ROU,Romania,1987,291.0,4821.0,5112.0
ROU,Romania,1988,181.0,5615.0,5796.0
ROU,Romania,1989,191.0,5868.0,6059.0
ROU,Romania,1990,304.0,2752.0,3056.0
ROU,Romania,1991,361.0,2015.0,2376.0
ROU,Romania,1992,420.0,1457.0,1877.0
ROU,Romania,1993,628.0,1414.0,2042.0
ROU,Romania,1994,500.0,1633.0,2133.0
ROU,Romania,1995,421.0,1811.0,2232.0
ROU,Romania,1996,636.0,1831.0,2467.0
ROU,Romania,1997,722.0,1708.0,2430.0
ROU,Romania,1998,894.0,1299.0,2193.0
ROU,Romania,1999,330.0,1061.0,1391.0
ROU,Romania,2000,287.0,1003.0,1290.0
ROU,Romania,2001,277.0,1128.0,1405.0
ROU,Romania,2002,363.0,1478.0,1841.0
ROU,Romania,2003,293.0,881.0,1174.0
ROU,Romania,2004,200.0,937.0,1137.0
ROU,Romania,2005,68.0,916.0,984.0
ROU,Romania,2006,62.0,814.0,876.0
ROU,Romania,2007,59.0,827.0,886.0
ROU,Romania,2008,36.0,995.0,1031.0
ROU,Romania,2009,37.0,1054.0,1091.0
ROU,Romania,2010,36.0,1382.0,1418.0
ROU,Romania,2011,39.0,1424.0,1463.0
ROU,Romania,2012,55.0,1022.0,1077.0
ROU,Romania,2013,53.0,993.0,1046.0
ROU,Romania,2014,84.0,952.0,1036.0
ROU,Romania,2015,78.0,975.0,1053.0
ROU,Romania,2016,58.0,1005.0,1063.0
ROU,Romania,2017,80.0,1098.0,1178.0
ROU,Romania,2018,47.0,1100.0,1147.0
ROU,Romania,2019,58.0,881.0,939.0
ROU,Romania,2020,47.0,817.0,864.0
ROU,Romania,2021,45.0,772.0,817.0
RUS,Russian Federation,1992,11850.0,39494.0,51344.0
RUS,Russian Federation,1993,3974.0,28503.0,32477.0
RUS,Russian Federation,1994,4495.0,21250.0,25745.0
RUS,Russian Federation,1995,6893.0,17551.0,24444.0
RUS,Russian Federation,1996,7980.0,18014.0,25994.0
RUS,Russian Federation,1997,8123.0,15106.0,23229.0
RUS,Russian Federation,1998,8299.0,16454.0,24753.0
RUS,Russian Federation,1999,7944.0,19900.0,27844.0
RUS,Russian Federation,2000,8960.0,23377.0,32337.0
RUS,Russian Federation,2001,9313.0,24777.0,34090.0
RUS,Russian Federation,2002,9596.0,23712.0,33308.0
RUS,Russian Federation,2003,9901.0,24969.0,34870.0
RUS,Russian Federation,2004,7205.0,22985.0,30190.0
RUS,Russian Federation,2005,8609.0,23644.0,32253.0
RUS,Russian Federation,2006,9807.0,27884.0,37691.0
RUS,Russian Federation,2007,11934.0,27505.0,39439.0
RUS,Russian Federation,2008,14137.0,27712.0,41849.0
RUS,Russian Federation,2009,12966.0,25598.0,38564.0
RUS,Russian Federation,2010,13778.0,28722.0,42500.0
RUS,Russian Federation,2011,14919.0,26495.0,41414.0
RUS,Russian Federation,2012,15510.0,28701.0,44211.0
RUS,Russian Federation,2013,16149.0,28765.0,44914.0
RUS,Russian Federation,2014,16236.0,24072.0,40308.0
RUS,Russian Federation,2015,16248.0,29269.0,45517.0
RUS,Russian Federation,2016,14792.0,26795.0,41587.0
RUS,Russian Federation,2017,14106.0,22777.0,36883.0
RUS,Russian Federation,2018,13031.0,24926.0,37957.0
RUS,Russian Federation,2019,12174.0,23337.0,35511.0
RUS,Russian Federation,2020,11225.0,23759.0,34984.0
RUS,Russian Federation,2021,11408.0,19569.0,30977.0
RWA,Rwanda,1980,3.0,,3.0
RWA,Rwanda,1981,7.0,,7.0
RWA,Rwanda,1982,2.0,,2.0
RWA,Rwanda,1983,3.0,,3.0
RWA,Rwanda,1984,6.0,,6.0
RWA,Rwanda,1985,1.0,,1.0
RWA,Rwanda,1986,1.0,,1.0
RWA,Rwanda,1987,2.0,,2.0
RWA,Rwanda,1988,5.0,1.0,6.0
RWA,Rwanda,1989,1.0,,1.0
RWA,Rwanda,1990,4.0,,4.0
RWA,Rwanda,1991,1.0,,1.0
RWA,Rwanda,1992,2.0,,2.0
RWA,Rwanda,1994,3.0,,3.0
RWA,Rwanda,1999,4.0,,4.0
RWA,Rwanda,2012,30.0,40.0,70.0
RWA,Rwanda,2014,7.0,5.0,12.0
RWA,Rwanda,2015,1.0,5.0,6.0
RWA,Rwanda,2016,3.0,3.0,6.0
RWA,Rwanda,2017,2.0,4.0,6.0
RWA,Rwanda,2018,1.0,6.0,7.0
RWA,Rwanda,2021,2.0,14.0,16.0
SAS,South Asia,1980,2355.0,1291.0,3646.0
SAS,South Asia,1981,2069.0,1112.0,3181.0
SAS,South Asia,1982,2131.0,1180.0,3311.0
SAS,South Asia,1983,208.0,56.0,264.0
SAS,South Asia,1984,2473.0,1081.0,3554.0
SAS,South Asia,1985,2670.0,1050.0,3720.0
SAS,South Asia,1986,2677.0,1041.0,3718.0
SAS,South Asia,1987,2708.0,1052.0,3760.0
SAS,South Asia,1988,2705.0,1083.0,3788.0
SAS,South Asia,1989,2770.0,1108.0,3878.0
SAS,South Asia,1990,3356.0,1225.0,4581.0
SAS,South Asia,1991,2999.0,1358.0,4357.0
SAS,South Asia,1992,2963.0,1374.0,4337.0
SAS,South Asia,1993,3279.0,1319.0,4598.0
SAS,South Asia,1994,3933.0,1698.0,5631.0
SAS,South Asia,1995,5973.0,1715.0,7688.0
SAS,South Asia,1996,7945.0,1749.0,9694.0
SAS,South Asia,1997,9590.0,2080.0,11670.0
SAS,South Asia,1998,8324.0,2378.0,10702.0
SAS,South Asia,1999,4157.0,2418.0,6575.0
SAS,South Asia,2000,7979.0,2393.0,10372.0
SAS,South Asia,2001,9853.0,2616.0,12469.0
SAS,South Asia,2002,10277.0,2914.0,13191.0
SAS,South Asia,2003,10707.0,3635.0,14342.0
SAS,South Asia,2004,14923.0,4255.0,19178.0
SAS,South Asia,2005,21307.0,5063.0,26370.0
SAS,South Asia,2006,25447.0,5952.0,31399.0
SAS,South Asia,2007,30920.0,6585.0,37505.0
SAS,South Asia,2008,32304.0,6856.0,39160.0
SAS,South Asia,2009,27500.0,7519.0,35019.0
SAS,South Asia,2010,32400.0,9258.0,41658.0
SAS,South Asia,2011,34830.0,9172.0,44002.0
SAS,South Asia,2012,35501.0,9723.0,45224.0
SAS,South Asia,2013,33592.0,11229.0,44821.0
SAS,South Asia,2014,31875.0,12240.0,44115.0
SAS,South Asia,2015,34396.0,13059.0,47455.0
SAS,South Asia,2016,33081.0,13775.0,46856.0
SAS,South Asia,2017,32679.0,15512.0,48191.0
SAS,South Asia,2018,34920.0,17008.0,51928.0
SAS,South Asia,2019,35351.0,20192.0,55543.0
SAS,South Asia,2020,34811.0,23872.0,58683.0
SAU,Saudi Arabia,1989,58.0,12.0,70.0
SAU,Saudi Arabia,1990,439.0,16.0,455.0
SAU,Saudi Arabia,1991,492.0,27.0,519.0
SAU,Saudi Arabia,1992,605.0,21.0,626.0
SAU,Saudi Arabia,1993,729.0,21.0,750.0
SAU,Saudi Arabia,1994,687.0,33.0,720.0
SAU,Saudi Arabia,1995,718.0,28.0,746.0
SAU,Saudi Arabia,1996,810.0,27.0,837.0
SAU,Saudi Arabia,1997,1001.0,57.0,1058.0
SAU,Saudi Arabia,1998,1286.0,45.0,1331.0
SAU,Saudi Arabia,1999,1144.0,72.0,1216.0
SAU,Saudi Arabia,2000,797.0,76.0,873.0
SAU,Saudi Arabia,2001,683.0,46.0,729.0
SAU,Saudi Arabia,2002,552.0,61.0,613.0
SAU,Saudi Arabia,2003,487.0,56.0,543.0
SAU,Saudi Arabia,2004,395.0,81.0,476.0
SAU,Saudi Arabia,2005,374.0,119.0,493.0
SAU,Saudi Arabia,2006,419.0,119.0,538.0
SAU,Saudi Arabia,2007,642.0,128.0,770.0
SAU,Saudi Arabia,2010,643.0,288.0,931.0
SAU,Saudi Arabia,2011,643.0,347.0,990.0
SAU,Saudi Arabia,2013,440.0,491.0,931.0
SAU,Saudi Arabia,2014,135.0,652.0,787.0
SAU,Saudi Arabia,2015,1691.0,715.0,2406.0
SAU,Saudi Arabia,2016,2196.0,1070.0,3266.0
SAU,Saudi Arabia,2017,2282.0,909.0,3191.0
SAU,Saudi Arabia,2018,2321.0,1078.0,3399.0
SAU,Saudi Arabia,2019,2463.0,1188.0,3651.0
SAU,Saudi Arabia,2020,2274.0,1294.0,3568.0
SAU,Saudi Arabia,2021,2581.0,1398.0,3979.0
SDN,Sudan,1983,67.0,7.0,74.0
SDN,Sudan,1992,26.0,,26.0
SDN,Sudan,1999,4.0,2.0,6.0
SDN,Sudan,2000,16.0,6.0,22.0
SDN,Sudan,2001,13.0,1.0,14.0
SDN,Sudan,2002,20.0,2.0,22.0
SDN,Sudan,2003,11.0,6.0,17.0
SDN,Sudan,2004,17.0,4.0,21.0
SDN,Sudan,2005,16.0,6.0,22.0
SDN,Sudan,2006,13.0,3.0,16.0
SDN,Sudan,2007,13.0,3.0,16.0
SDN,Sudan,2008,3.0,340.0,343.0
SDN,Sudan,2009,2.0,332.0,334.0
SDN,Sudan,2010,2.0,252.0,254.0
SDN,Sudan,2011,3.0,249.0,252.0
SDN,Sudan,2013,,269.0,269.0
SDN,Sudan,2014,8.0,,8.0
SDN,Sudan,2015,1.0,267.0,268.0
